,tmdb_id,title,evaluation,Director_0,Adventure,Fantasy,Animation,Drama,Horror,Action,Comedy,History,Western,Thriller,Crime,Documentary,Science Fiction,Mystery,Music,Romance,Family,War,TV Movie,primary genre,overview,keywords
298,407448,Detroit,9.2,Kathryn Bigelow,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,Crime,A police raid in Detroit in 1967 results in one of the largest citizens' uprisings in the history of the United States.,"fire police brutality church choir based on a true story murder beating racism church detroit, michigan 1960s "
299,74308,Detachment,8.5,Tony Kaye,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Drama,"A chronicle of three weeks in the lives of several high school teachers, administrators and students through the eyes of substitute teacher, Henry Barthes. Henry roams from school to school, imparting modes of knowledge, but never staying long enough to form any semblance of sentient attachment.",falsely accused depression classroom grandfather unhappiness animal abuse 
300,505706,The Golden Glove,7.0,Fatih Akın,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,Drama,A serial killer strikes fear in the hearts of residents of Hamburg during the early 1970s.,"prostitute based on novel or book 1970s red-light district alcoholism based on a true story serial killer teenage girl misogyny hamburg, germany drunkenness "
301,144,Wings of Desire,7.9,Wim Wenders,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Drama,"Two angels, Damiel and Cassiel, glide through the streets of Berlin, observing the bustling population, providing invisible rays of hope to the distressed but never interacting with them. When Damiel falls in love with lonely trapeze artist Marion, the angel longs to experience life in the physical world, and finds -- with some words of wisdom from actor Peter Falk -- that it might be possible for him to take human form.","berlin, germany angel circus berlin wall library dream immortality mortality "
302,6968,The Baader Meinhof Complex,7.2,Uli Edel,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,Action,"'Der Baader Meinhof Komplex' depicts the political turmoil in the period from 1967 to the bloody ""Deutschen Herbst"" in 1977. The movie approaches the events based on Stefan Aust's standard work on the Rote Armee Fraktion (RAF). The story centers on the leadership of the self named anti-fascist resistance to state violence: Andreas Baader, Ulrike Meinhof and Gudrun Ensslin.",1970s leftist radicalism 
303,486947,The Guilty,8.0,Gustav Möller,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Drama,"Police officer Asger Holm, demoted to desk work as an alarm dispatcher, answers a call from a panicked woman who claims to have been kidnapped. Confined to the police station and with the phone as his only tool, Asger races against time to get help and find her.",police officer police station cellular phone trace phone call suspended cop emergency one location desk work alarm dispatch one actor movie culpa filme 2019 
304,303991,Demolition,6.1,Jean-Marc Vallée,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Comedy,An emotionally desperate investment banker finds hope through a woman he meets.,new york city loss of loved one infidelity pregnancy carousel  father-in-law car crash grief dark comedy male homosexuality grieving widower marijuana pot smoking hospital car accident mourning lgbt teen grieving vending machine death of wife investment banker station wagon 
305,383498,Deadpool 2,7.3,David Leitch,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Action,Wisecracking mercenary Deadpool battles the evil and powerful Cable and other bad guys to save a boy's life.,hero mutant mercenary sequel superhero based on comic breaking the fourth wall duringcreditsstinger 
306,119450,Dawn of the Planet of the Apes,8.3,Matt Reeves,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,Science Fiction,"A group of scientists in San Francisco struggle to stay alive in the aftermath of a plague that is wiping out humanity, while Caesar tries to maintain dominance over his community of intelligent apes.",leader colony post-apocalyptic future dystopia animal attack forest sequel woods ape scientist monkey medical research plague 
307,924,Dawn of the Dead,7.6,Zack Snyder,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Action,"A group of survivors take refuge in a shopping mall after the world is taken over by aggressive, flesh-eating zombies.",nurse shotgun habor department store bus ride pregnancy bite lorry basement garage infection shopping mall remake dark comedy gore survival zombie police officer dog death security guard gun store duringcreditsstinger zombie apocalypse 
308,454693,The Silent Revolution,7.3,Lars Kraume,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Drama,"Stalinstadt, East Germany, 1956. While the Hungarian uprising against Soviets is taking place, teenage members of a classroom of the local school perform a seemingly harmless act that causes unexpected consequences.",police state classroom freedom of speech high school east germany hungarian revolution 1950s freedom of expression comunism 
309,265297,The Salt of the Earth,8.3,Wim Wenders,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Documentary,"During the last forty years, the photographer Sebastião Salgado has been travelling through the continents, in the footsteps of an ever-changing humanity. He has witnessed the major events of our recent history: international conflicts, starvations and exodus… He is now embarking on the discovery of pristine territories, of the wild fauna and flora, of grandiose landscapes: a huge photographic project which is a tribute to the planet's beauty. Salgado's life and work are revealed to us by his son, Juliano, who went with him during his last journeys, and by Wim Wenders, a photographer himself.",france photographer starvation humanity 
310,582,The Lives of Others,8.6,Florian Henckel von Donnersmarck,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Drama,A tragic love story set in East Berlin with the backdrop of an undercover Stasi controlled culture. Stasi captain Wieler is ordered to follow author Dreyman and plunges deeper and deeper into his life until he reaches the threshold of doubting the system.,"germany berlin, germany berlin wall corruption german democratic republic stasi blackmail cold war soviet union propaganda freedom of speech house search artists' life spying government interrogation surveillance heartbreak east germany communism political thriller "
311,640,Catch Me If You Can,8.1,Steven Spielberg,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Drama,"A true story about Frank Abagnale Jr. who, before his 19th birthday, successfully conned millions of dollars worth of checks as a Pan Am pilot, doctor, and legal prosecutor. An FBI agent makes it his mission to put him behind bars. But Frank not only eludes capture, he revels in the pursuit.",fbi con man biography based on a true story attempted jailbreak engagement party mislaid trust bank fraud inspired by a true story 
312,581859,Da 5 Bloods,8.3,Spike Lee,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,War,Four African-American Vietnam veterans return to Vietnam. They are in search of the remains of their fallen squad leader and the promise of buried treasure. These heroes battle forces of humanity and nature while confronted by the lasting ravages of the immorality of the Vietnam War.,vietnam veteran gold war veteran vietnam vietnam war male friendship land mine 
313,334527,Criminal Activities,4.2,Jackie Earle Haley,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,Thriller,Four young men make a risky investment together that gets them into trouble with the mob.,mobster money problems borrow trouble classmates investment bűnös utakon 
314,599975,Countdown,5.1,Justin Dec,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Horror,"A young nurse downloads an app that tells her she only has three days to live. With time ticking away and a mysterious figure haunting her, she must find a way to save her life before time runs out.",nurse countdown supernatural phone terror religion devil duringcreditsstinger mysterious 
315,39538,Contagion,6.8,Steven Soderbergh,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,Drama,"As an epidemic of a lethal airborne virus - that kills within days - rapidly grows, the worldwide medical community races to find a cure and control the panic that spreads faster than the virus itself.",saving the world mutation infection terminal illness quarantine outbreak disease vaccine lethal virus scientist epidemic medical drama 
316,682765,Hot Pink Horror: The Making of Color Out of Space,6.5,Jonas Govaerts,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Documentary,"Second unit director Jonas Govaerts interviews Stanley, principle cast, and the producers about the making of the film. Wonderfully structured, “Hot Pink Horror” takes the audience through why this story was selected, how Stanley became director, how Cage became involved, why they shot the film in Sintra, Portugal, and much more. Even though 20 minutes doesn’t seem like much, Govaerts packs such a great deal of details on production, both creative and technical, that it’s almost a bit like a mini film school. If you really dug Color Out of Space, this is the piece to dive into and enjoy.",0
317,318781,Colonia,7.4,Florian Gallenberger,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,Drama,"A young woman's desperate search for her abducted boyfriend draws her into the infamous Colonia Dignidad, a sect nobody ever escaped from.",1970s kidnapping cult chile pinochet regime torture chamber religion military dictatorship religious fanaticism political unrest 
318,440298,Cold War,6.3,Paweł Pawlikowski,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,Drama,"A man and a woman meet in the ruins of post-war Poland. With vastly different backgrounds and temperaments, they are fatally mismatched and yet drawn to each other.","paris, france berlin, germany cold war love tragic love black and white 1950s 1960s "
319,354912,Coco,5.5,Lee Unkrich,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,Family,"Despite his family’s baffling generations-old ban on music, Miguel dreams of becoming an accomplished musician like his idol, Ernesto de la Cruz. Desperate to prove his talent, Miguel finds himself in the stunning and colorful Land of the Dead following a mysterious chain of events. Along the way, he meets charming trickster Hector, and together, they set off on an extraordinary journey to unlock the real story behind Miguel's family history.",mexico guitar musician skeleton afterlife singer life after death child day of the dead 
320,11513,Cobra Verde,7.0,Werner Herzog,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Adventure,"A fearsome 19th century bandit, Cobra Verde cuts a swath through Brazil until he arrives at the sugar plantation of Don Octávio Countinho. Not knowing that his new guest is the notorious bandit and impressed by his ruthless ways, Don Octávio hires Cobra Verde to oversee his slaves. But when Cobra Verde impregnates Don Octávio’s three daughters, the incensed plantation owner exiles the outlaw to Africa where he is expected to reopen the slave trade. Following his trans-Atlantic journey, Cobra Verde exploits tribal conflicts to commandeer an abandoned fortress and whips an army of naked warriors into a frenzied bloodlust as he vies for survival.",africa pregnancy murder slave trade 
321,499,Cléo from 5 to 7,7.0,Agnès Varda,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Comedy,"Agnès Varda eloquently captures Paris in the sixties with this real-time portrait of a singer set adrift in the city as she awaits test results of a biopsy. A chronicle of the minutes of one woman’s life, Cléo from 5 to 7 is a spirited mix of vivid vérité and melodrama, featuring a score by Michel Legrand and cameos by Jean-Luc Godard and Anna Karina.","individual paris, france algerienkrieg cancer singer woman director day in a life "
322,83542,Cloud Atlas,7.9,Tom Tykwer,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Drama,"A set of six nested stories spanning time between the 19th century and a distant post-apocalyptic future. Cloud Atlas explores how the actions and consequences of individual lives impact one another throughout the past, the present and the future. Action, mystery and romance weave through the story as one soul is shaped from a killer into a hero and a single act of kindness ripples across centuries to inspire a revolution in the distant future.  Based on the award winning novel by David Mitchell. Directed by Tom Tykwer and the Wachowskis.","clone san francisco, california future time travel dystopia lgbt duringcreditsstinger century woman director 1930s "
323,598,City of God,8.9,Fernando Meirelles,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Drama,"Buscapé was raised in a very violent environment. Despite the feeling that all odds were against him, he finds out that life can be seen with other eyes...",street gang photographer rio de janeiro ghetto gang war gangster coming of age woman director 
324,4808,Charade,8.0,Stanley Donen,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,Comedy,"After Regina Lampert falls for the dashing Peter Joshua on a skiing holiday in the French Alps, she discovers upon her return to Paris that her husband has been murdered. Soon, she and Peter are giving chase to three of her late husband's World War II cronies, Tex, Scobie and Gideon, who are after a quarter of a million dollars the quartet stole while behind enemy lines. But why does Peter keep changing his name?","paris, france cia loss of loved one age difference love of one's life interpreter stamp whodunit train alias hitchcockian screwball comedy alps mountains notre dame cathedral "
325,284052,Doctor Strange,6.9,Scott Derrickson,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Action,"After his career is destroyed, a brilliant but arrogant surgeon gets a new lease on life when a sorcerer takes him under her wing and trains him to defend the world against evil.",magic time training superhero based on comic sorcerer doctor neurosurgeon wizard aftercreditsstinger duringcreditsstinger marvel cinematic universe (mcu) 
326,968,Dog Day Afternoon,8.3,Sidney Lumet,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,Crime,"Based on the true story of would-be Brooklyn bank robbers John Wojtowicz and Salvatore Naturale. Sonny and Sal attempt a bank heist which quickly turns sour and escalates into a hostage situation and stand-off with the police. As Sonny's motives for the robbery are slowly revealed and things become more complicated, the heist turns into a media circus.","new york city bank hostage fbi police heist bank robbery brooklyn, new york city bank cashier car procession attica unhappy marriage based on magazine, newspaper or article "
327,483184,Dogman,8.5,Matteo Garrone,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,Crime,"Marcello, a small and gentle dog groomer, finds himself involved in a dangerous relationship of subjugation with Simone, a former violent boxer who terrorizes the entire neighborhood. In an effort to reaffirm his dignity, Marcello will submit to an unexpected act of vengeance.",italy robber cocaine revenge dog cage father daughter relationship 
328,38810,Dogtooth,7.9,Yorgos Lanthimos,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Drama,"Three teenagers are confined to an isolated country estate that could very well be on another planet. The trio spend their days listening to endless homemade tapes that teach them a whole new vocabulary. Any word that comes from beyond their family abode is instantly assigned a new meaning. Hence 'the sea' refers to a large armchair and 'zombies' are little yellow flowers. Having invented a brother whom they claim to have ostracized for his disobedience, the uber-controlling parents terrorize their offspring into submission.",hostage paranoia dysfunctional family incest mental illness sexual awakening fantasy world isolated house home education nordic 
329,9343,Fitzcarraldo,6.9,Werner Herzog,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Drama,"Fitzcarraldo is a dreamer who plans to build an opera house in Iquitos, in the Peruvian Amazon, so, in order to finance his project, he embarks on an epic adventure to collect rubber, a very profitable product, in a remote and unexplored region of the rainforest.","plantation ambition peru steamboat south america opera house riverboat amazon rainforest 19th century imperialism iquitos, peru rubber white water rafting willpower manaos, brazil transporting boat "
330,369972,First Man,7.8,Damien Chazelle,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,History,"A look at the life of the astronaut, Neil Armstrong, and the legendary space mission that led him to become the first man to walk on the Moon on July 20, 1969.",moon based on novel or book nasa obsession sacrifice space travel space mission wife biography engineer moon landing based on a true story space cancer astronaut historical event death of daughter compromise test pilot 1960s apollo program neil armstrong 
331,12145,Fierce Creatures,7.8,Fred Schepisi,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,Comedy,"Ex-policeman Rollo Lee is sent to run Marwood Zoo, the newly acquired business of a New Zealand tycoon. In order to meet high profit targets and keep the zoo open, Rollo enforces a new 'fierce creatures' policy, whereby only the most impressive and dangerous animals are allowed to remain in the zoo. However, the keepers are less enthusiastic about complying with these demands.",zoo marketing greed dark comedy business animal lemur 
332,309,The Celebration,9.1,Thomas Vinterberg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Drama,"A grandiose party to celebrate a sixtieth birthday unleashes a family drama with all the lies that conceal horrendous secrets. The eldest son, Christian, stages a showdown with the popular pater familias; his provocative, moving after-dinner speech dislodges all the masks, which finally fall completely as the father-son conflict intensifies and the bewildered guests look on.",suicide child abuse sexual abuse depression parent child relationship secret birthday twin sister hotelier country house daughter dogme 95 family reunion lecture child 
333,10315,Fantastic Mr. Fox,8.2,Wes Anderson,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,Adventure,"The Fantastic Mr. Fox bored with his current life, plans a heist against the three local farmers. The farmers, tired of sharing their chickens with the sly fox, seek revenge against him and his family.",fox tree peasant revenge stop motion cider tale farm life anthropomorphism 
334,338952,Fantastic Beasts: The Crimes of Grindelwald,3.5,David Yates,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Adventure,"Gellert Grindelwald has escaped imprisonment and has begun gathering followers to his cause—elevating wizards above all non-magical beings. The only one capable of putting a stop to him is the wizard he once called his closest friend, Albus Dumbledore. However, Dumbledore will need to seek help from the wizard who had thwarted Grindelwald once before, his former student Newt Scamander, who agrees to help, unaware of the dangers that lie ahead. Lines are drawn as love and loyalty are tested, even among the truest friends and family, in an increasingly divided wizarding world.","paris, france new york city witch sequel old flame wizard 1920s "
335,5854,Family Plot,7.3,Alfred Hitchcock,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,Comedy,"Spiritualist Blanche Tyler is asked to locate a missing heir, whom she pursues with her cab driver boyfriend George Lumley, an unemployed actor.",fortune teller detective kidnapping fake identity fraud greed investigation murder heir spiritualist armed robbery 
336,754,Face/Off,7.6,John Woo,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,Action,"Sean Archer, a very tough, rugged FBI Agent. Who is still grieving for his dead son Michael. Archer believes that his son's killer is his sworn enemy, a very powerful criminal, Castor Troy. One day, Archer has finally cornered Castor, however, their fight has knocked out Troy cold. As Archer finally breathes easy over the capture of his enemy, he finds out that Troy has planted a bomb that will destroy the entire city of Los Angeles and all of its inhabitants. Unfortunately the only other person who knows its location is Castor's brother Pollux, and he refuses to talk. The solution, a special operation doctor that can cut off people's faces, and can place a person's face onto another person. Archer undergoes one of those surgeries to talk to Pollux. However, Castor Troy somehow regains consciousness and now wants revenge on Archer for taking his face. Not only is Troy ruining Archer's mission, but his personal life as well. Archer must stop Troy again. This time, it's personal.","undercover mexican standoff fbi biological weapon face transplant rage and hate fistfight hostility revenge deception prison escape flashback organized crime tragedy shootout hospital boat chase los angeles, california explosion criminal gang golden gun arch villain bullet ballet "
337,345,Eyes Wide Shut,7.5,Stanley Kubrick,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,Drama,"After Dr. Bill Harford's wife, Alice, admits to having sexual fantasies about a man she met, Bill becomes obsessed with having a sexual encounter. He discovers an underground sexual group and attends one of their meetings -- and quickly discovers that he is in over his head.",new york city sexual obsession prostitute based on novel or book christmas party eroticism orgy masked ball sacrifice secret society cult conspiracy marijuana mansion lust drugs disguise illegal prostitution cult film sexual desire voyeurism erotic thriller sex party marital crisis costume shop hooker 
338,39452,Exit Through the Gift Shop,7.1,Banksy,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Documentary,"Banksy is a graffiti artist with a global reputation whose work can be seen on walls from post-hurricane New Orleans to the separation barrier on the Palestinian West Bank. Fiercely guarding his anonymity to avoid prosecution, Banksy has so far resisted all attempts to be captured on film. Exit Through the Gift Shop tells the incredible true story of how an eccentric French shop keeper turned documentary maker attempted to locate and befriend Banksy, only to have the artist turn the camera back on its owner.",graffiti fraud cousin painting street artist prank fame eccentric art art gallery modern art 
339,109428,Evil Dead,7.5,Fede Alvarez,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Horror,"Mia, a young woman struggling with sobriety, heads to a remote cabin with a group of friends where the discovery of a Book of the Dead unwittingly summon up dormant demons which possess the youngsters one-by-one.",remake zombie demon survival horror book of the dead necronomicon interracial friendship duringcreditsstinger supernatural power 
340,253412,Everest,7.2,Baltasar Kormákur,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Drama,"Inspired by the incredible events surrounding a treacherous attempt to reach the summit of the world's highest mountain, ""Everest"" documents the awe-inspiring journey of two different expeditions challenged beyond their limits by one of the fiercest snowstorms ever encountered by mankind. Their mettle tested by the harshest of elements found on the planet, the climbers will face nearly impossible obstacles as a lifelong obsession becomes a breathtaking struggle for survival.",himalaya mountain snowstorm hiking climbing based on a true story snow death blizzard mountain climbing mount everest 
341,38,Eternal Sunshine of the Spotless Mind,8.4,Michel Gondry,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,Science Fiction,"Joel Barish, heartbroken that his girlfriend underwent a procedure to erase him from her memory, decides to do the same. However, as he watches his memories of her fade away, he realises that he still loves her, and may be too late to correct his mistake.",deja vu regret jealousy amnesia dream operation relationship problems love memory brainwashing relationship heartbreak nonlinear timeline 
342,575817,Your Turn,6.4,Eliza Capai,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Documentary,"When numerous schools in São Paulo were slated to be closed in 2015 as a result of the worsening socio-political crisis, students occupied more than a thousand public buildings in an unprecedented act of self-empowerment. Filmmaker Eliza Capai shows the development of the many-voiced protests, using news excerpts, self-conducted interviews and recordings made with activists’ own cell phone cameras. From the first demonstrations in 2013 and continuing all the way to the election of the extreme right-wing presidential Jair Bolsonaro in 2018, Capai’s highly political work becomes more and more relevant with each passing day.",0
343,42602,The Passion of Anna,8.2,Ingmar Bergman,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Drama,"Andreas, a man struggling with the recent demise of his marriage and his own emotional isolation, befriends a married couple also in the midst of psychological turmoil. In turn he meets Anna, who is grieving the recent deaths of her husband and son. She appears zealous in her faith and steadfast in her search for truth, but gradually her delusions surface. Andreas and Anna pursue a love affair, but he is unable to overcome his feelings of deep humiliation and remains disconnected. Meanwhile, the island community is victimized by an unknown person committing acts of animal cruelty.",loss of loved one dual identity depression psychological stress grief surrealism domestic violence animal killing loss of sanity social isolation delusions 
344,540709,Ema,6.5,Pablo Larraín,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Drama,"Ema is a magnetic and impulsive dancer in a reggaeton troupe. Her toxic marriage to choreographer Gastón is beyond repair, following a decision to give up on their adopted child Polo. She sets out on a mission to get him back, not caring who she’ll need to fight, seduce or destroy to make it happen.",adoption chile 
345,337674,Elle,7.6,Paul Verhoeven,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Drama,"When Michèle, the CEO of a gaming software company, is attacked in her home by an unknown assailant, she refuses to let it alter her precisely ordered life. She manages crises involving family, all the while becoming engaged in a game of cat and mouse with her stalker.",france video game rape assault death of father car accident birth divorced woman death of mother christmas lights giving birth rape and revenge christmas intruder pepper spray 
346,619264,The Platform,7.4,Galder Gaztelu-Urrutia,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,Drama,"A mysterious place, an indescribable prison, a deep hole. An unknown number of levels. Two inmates living on each level. A descending platform containing food for all of them. An inhuman fight for survival, but also an opportunity for solidarity.",dystopia survival struggle for survival secret prison food shortage 
347,137113,Edge of Tomorrow,7.8,Doug Liman,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Action,"Major Bill Cage is an officer who has never seen a day of combat when he is unceremoniously demoted and dropped into combat. Cage is killed within minutes, managing to take an alpha alien down with him. He awakens back at the beginning of the same day and is forced to fight and die again... and again - as physical contact with the alien has thrown him into a time loop.",deja vu time warp restart cruise dystopia thriller alien time loop military officer soldier based on manga alien invasion exoskeleton soldiers 
348,624,Easy Rider,8.1,Dennis Hopper,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Adventure,A cross-country trip to sell drugs puts two hippie bikers on a collision course with small-town prejudices.,rebel adolescence brothel opium arbitrary law drug addiction drug trafficking highway lsd marijuana road movie 
349,438631,Dune,8.4,Denis Villeneuve,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Science Fiction,"Paul Atreides, a brilliant and gifted young man born into a great destiny beyond his understanding, must travel to the most dangerous planet in the universe to ensure the future of his family and his people. As malevolent forces explode into conflict over the planet's exclusive supply of the most precious resource in existence-a commodity capable of unlocking humanity's greatest potential-only those who can conquer their fear will survive.",prophecy based on novel or book emperor dystopia sand spice army hallucinogen epic baron remake revenge space betrayal treason water shortage creature desert knife fight destiny giant worm space opera sand dune messiah stereoscopic 3d giant creature 
350,8859,"Dude, Where's My Car?",8.0,Danny Leiner,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,Comedy,Two stoners wake up after a night of partying and cannot remember where they parked their car.,tattoo amnesia idiot girlfriend friendship stupidity cannabis hangover spoof drugs alcohol abuse celebration duringcreditsstinger child stoner movie 
351,580175,Another Round,7.8,Thomas Vinterberg,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Comedy,Four high school teachers launch a drinking experiment: upholding a constant low level of intoxication.,"alcohol copenhagen, denmark experiment friendship family relationships teacher teacher student relationship intoxication social pressure pressure to perform "
352,1554,Down by Law,6.5,Jim Jarmusch,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,Crime,"A disc jockey, a pimp and an Italian tourist escape from jail in New Orleans.","prison prostitute pimp fight new orleans, louisiana louisiana bayou prison escape escape convict dj cell mate "
353,455522,Donna Haraway: Story Telling for Earthly Survival,3.0,Fabrizio Terranova,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Documentary,"In Fabrizio Terranova’s film, Donna Haraway – an original thinker and activist, one of the founders of cyberfeminism and the author of A Cyborg Manifesto, which proposed a number of innovative theories about the existence of scientific knowledge – calls for the abandonment of the idea of human exceptionalism and for a conception of the world as complex web of interconnections between people, animals and machines. Jellyfish can be seen flying around her home while she discusses the stories that are necessary for Earth’s preservation and reads her fantastic tale of the art of survival on a broken planet, and of fusion and care between the species.",environment 
354,646380,Don't Look Up,8.7,Adam McKay,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,Comedy,Two low-level astronomers must go on a giant media tour to warn humankind of an approaching comet that will destroy planet Earth.,artificial intelligence the white house asteroid climate change comet global warming satire end of the world meteorite astronomer disaster social commentary social satire teacher student relationship mass hysteria 
355,519010,Pain and Glory,6.5,Pedro Almodóvar,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Drama,"Salvador Mallo, a filmmaker in the twilight of his career, remembers his life: his mother, his lovers, the actors he worked with. The sixties in a small village in Valencia, the eighties in Madrid, the present, when he feels an immeasurable emptiness, facing his mortality, the incapability of continuing filming, the impossibility of separating creation from his own life. The need of narrating his past can be his salvation.","drug abuse madrid, spain movie business creative crisis filmmaker sexual awakening valencia, spain chronic pain film director mother son relationship theatrical production cinema on cinema gay artist gay "
356,23759,Centurion,6.3,Neil Marshall,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Adventure,"Britain, A.D. 117. Quintus Dias, the sole survivor of a Pictish raid on a Roman frontier fort, marches north with General Virilus' legendary Ninth Legion, under orders to wipe the Picts from the face of the Earth and destroy their leader, Gorlacon.",roman empire ancient rome ancient world britain behind enemy lines sole survivor 2nd century hadrian’s wall 
357,289,Casablanca,9.2,Michael Curtiz,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Drama,"In Casablanca, Morocco in December 1941, a cynical American expatriate meets a former lover, with unforeseen complications.",love triangle corruption spy resistance casablanca vichy regime emigration visa patriotism nationalism morocco concentration camp nazi noir black and white 
358,109445,Frozen,5.6,Chris Buck,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Animation,"Young princess Anna of Arendelle dreams about finding true love at her sister Elsa’s coronation. Fate takes her on a dangerous journey in an attempt to end the eternal winter that has fallen over the kingdom. She's accompanied by ice delivery man Kristoff, his reindeer Sven, and snowman Olaf. On an adventure where she will find out what friendship, courage, family, and true love really means.",queen magic musical cartoon princess betrayal snowman reindeer curse snow troll based on children's book mountain climber aftercreditsstinger woman director sister sister relationship magic land 
359,8077,Alien³,9.1,David Fincher,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Science Fiction,"After escaping with Newt and Hicks from the alien planet, Ripley crash lands on Fiorina 161, a prison planet and host to a correctional facility. Unfortunately, although Newt and Hicks do not survive the crash, a more unwelcome visitor does. The prison does not allow weapons of any kind, and with aid being a long time away, the prisoners must simply survive in any way they can.",prison android spacecraft imprisonment space colony space travel rottweiler dystopia sequel space alien redemption creature planet shaved head crash landing impregnation penal colony furnace suspended animation xenomorph 
360,423646,In the Fade,8.5,Fatih Akın,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Drama,"Katja's life collapses after a senseless act impacts her. After a time of mourning and injustice, she seeks revenge.",germany revenge marijuana racism terrorist bombing bomb attack 
